-26.040960,-380.774355,-48.860968,0.123736
-60.271589,-155.037812,-87.389414,0.202169
-24.305146,-377.644124,-48.670139,0.108780
-61.144908,-156.200202,-89.472391,0.206826
-24.639188,-381.531225,-50.369739,0.138095
-55.278102,-154.135335,-83.516997,0.161103
-24.447838,-379.625334,-49.364412,0.117616
-56.659776,-156.090063,-84.088439,0.184797
-58.681659,-156.041205,-85.686888,0.187833
-59.835111,-157.208376,-87.050533,0.209938
-23.108870,-380.155746,-50.826765,0.137244
-21.790685,-380.076544,-52.314111,0.128622
-57.967000,-157.830510,-85.024996,0.207749
-20.894945,-378.379505,-52.276267,0.112651
-58.479500,-153.288017,-98.215790,0.156808
-56.893571,-153.286788,-99.976046,0.119046
-22.088644,-378.838972,-51.223311,0.122366
-23.059548,-378.344060,-50.010062,0.114392
-55.448827,-153.430950,-101.271502,0.124003
-54.026739,-153.737630,-102.348666,0.107301
-22.905904,-376.399996,-49.427283,0.109265
-59.841596,-154.638089,-96.161234,0.179616
-21.593579,-376.962450,-50.995533,0.114171
-60.732022,-155.946450,-94.042305,0.194303
-22.867741,-374.367700,-48.952899,0.106860
-21.668207,-374.865910,-50.294588,0.111205
-61.051172,-157.297216,-91.659026,0.200347
-20.416483,-374.981641,-51.640607,0.104485
-60.626523,-158.496700,-88.972637,0.212915
-19.244550,-374.821803,-53.155975,0.108180
-59.161198,-159.285164,-86.535673,0.212253
-18.395241,-373.154485,-53.993169,0.112662
-58.748548,-155.725472,-97.673452,0.177313
-57.673958,-154.876841,-99.151894,0.166687
-18.982690,-371.224860,-53.464812,0.120144
-59.744736,-156.876336,-95.772872,0.173147
-19.576757,-373.100912,-52.397386,0.111679
-60.394609,-158.145733,-93.711992,0.179828
-60.510160,-159.827962,-91.396935,0.198358
-36.456118,-373.678082,-44.760119,0.129081
-59.756964,-160.695910,-88.384967,0.225098
-38.397593,-373.307221,-45.367140,0.126800
-56.386104,-155.411066,-100.573953,0.167317
-40.257340,-372.984922,-45.999085,0.121086
-54.967680,-154.975756,-101.749178,0.166683
-41.222885,-370.894643,-46.688489,0.125907
-57.627398,-156.802511,-99.009207,0.176258
-41.968049,-369.000842,-47.511546,0.140754
-58.631699,-157.914521,-97.228183,0.183433
-39.329179,-371.196030,-45.852621,0.120978
-59.502825,-158.965000,-95.388658,0.168816
-37.396402,-371.620877,-45.110127,0.139139
-35.473162,-372.056525,-44.483384,0.136406
-60.006701,-159.891085,-93.663456,0.169288
-51.508592,-152.183150,-81.564000,0.176751
-49.901134,-151.948784,-80.406229,0.227363
-33.632490,-372.068213,-44.126810,0.128231
-52.735837,-154.024818,-81.927547,0.177745
-40.362305,-369.014819,-46.545114,0.137312
-50.567785,-153.543264,-80.552753,0.193869
-22.942934,-372.283356,-48.471034,0.100728
-54.024588,-156.022765,-82.362717,0.173166
-21.599174,-372.829174,-49.845551,0.108909
-20.692709,-373.394173,-51.098454,0.110494
-55.439354,-158.309981,-82.973341,0.183500
-57.322247,-159.934261,-84.491876,0.226009
-20.283891,-371.321469,-51.339971,0.107834
-58.398303,-161.357453,-86.113128,0.219234
-51.486786,-155.524422,-80.787931,0.163600
-19.660855,-369.228996,-52.734146,0.105388
-52.551473,-157.677631,-81.119899,0.185072
-19.029443,-367.337570,-53.823356,0.110717
-17.927695,-365.540039,-54.661790,0.157476
-53.484358,-159.925801,-81.484859,0.191218
-55.505373,-160.482446,-82.985954,0.209611
-39.956721,-387.136367,-57.855321,0.146235
-56.475887,-162.093192,-84.159477,0.236493
-37.903785,-387.429542,-57.796100,0.156690
-54.430550,-161.961634,-82.107213,0.221337
-35.885469,-387.511842,-57.625212,0.169042
-47.332141,-149.270330,-78.682748,0.249419
-48.669354,-150.772336,-79.663206,0.241633
-33.938000,-387.479032,-57.432374,0.175255
-48.754695,-152.632304,-79.477414,0.224321
